loan_id,applicant_name,pan_number,age,gender,city,state,education,employment_status,months_employed,annual_income_inr,annual_income_stated_inr,property_ownership,loan_id_duplicate,loan_amount_inr,loan_purpose,loan_grade,interest_rate,loan_term_months,application_date,credit_score,num_credit_lines,num_open_accounts,num_late_payments,dti_ratio,bankruptcies,loan_to_income_ratio,default_status,default_label
LN1001834,Zubin Jog,AKMUZ4515S,25,Male,Varanasi,Uttar Pradesh,Post-Graduate,Unemployed,6,494145,526045,Own,LN1001834,421849,Debt Consolidation,F,16.69,48,2023-01-11,601,7,9,0,,2,0.8537,1,Default
LN1001835,Lokesh Gupta,VZWRE7915F,31,Male,Nashik,Maharashtra,Professional Degree,Part-Time,90,343857,422235,Rented,LN1001835,203362,Wedding Expenses,D,16.99,36,2021-05-28,678,4,14,2,50.82,0,0.5914,1,Default
LN1001836,Anu Malhotra,EKQAK0495F,47,Female,Kochi,Kerala,12th Pass,Self-Employed,183,150000,163397,Mortgaged,LN1001836,592700,Travel,F,17.82,36,2024-06-23,558,11,3,4,50.37,0,3.9513,1,Default
LN1001837,Zubin Jain,EIPPX6857Z,38,Male,Nagpur,Maharashtra,Graduate,Retired,8,1052466,1307224,Mortgaged,LN1001837,343013,Consumer Durables,E,13.24,72,2020-12-23,658,8,6,0,52.53,0,0.3259,0,No Default
LN1001838,Namrata Malhotra,YOFTT8357O,-5,Female,Patna,Bihar,Graduate,Contract/Freelance,36,211798,199915,Company Provided,LN1001838,298592,Vehicle Purchase,E,10.44,36,2020-08-13,647,6,3,1,20.02,0,1.4098,1,Default
LN1001839,Jitendra Oberoi,PJUAD2158I,31,Male,Kochi,Kerala,Diploma,Contract/Freelance,162,310280,310771,Mortgaged,LN1001839,281192,Credit Card Payoff,E,12.63,60,2023-09-15,633,10,2,4,16.66,0,0.9063,0,No Default
LN1001840,Vikas Mehta,XVCFN1709M,28,Male,Nagpur,Maharashtra,Illiterate,Unemployed,8,548535,546524,Mortgaged,LN1001840,346616,Personal Use,E,10.02,36,2024-11-09,639,7,3,2,18.4,0,0.6319,0,No Default
LN1001841,Omkar Dixit,AABHQ6438X,27,Male,Vadodara,Gujarat,10th Pass,Salaried,9,215790,226914,Rented,LN1001841,264735,Consumer Durables,G,15.87,84,2020-02-22,499,7,2,0,55.02,1,1.2268,1,Default
LN1001842,Deepa Nair,TBUTR8875G,44,Female,Noida,Uttar Pradesh,Diploma,Retired,125,180573,154665,Company Provided,LN1001842,574181,Vehicle Purchase,F,12.28,24,2020-09-26,606,4,2,2,26.79,1,3.1798,1,Default
LN1001843,Mahesh Patil,HANOI9840T,21,MALE,Thane,Maharashtra,Diploma,Contract/Freelance,58,150000,202231,Own,LN1001843,274663,Credit Card Payoff,E,10.54,48,2020-01-31,657,3,10,1,16.23,0,1.8311,1,Default
LN1001844,Manish Joshi,OQVJE7919K,51,Male,Nashik,Maharashtra,Illiterate,Salaried,7,681872,732648,Parental Home,LN1001844,1104689,Medical Emergency,E,12.05,60,2022-01-03,662,7,11,2,28.54,0,1.6201,1,Default
LN1001845,Amit Tripathi,QSDNG8099N,43,Male,Noida,Uttar Pradesh,Graduate,Salaried,24,318981,283408,Company Provided,LN1001845,1010188,Business Expansion,F,10.86,60,2024-06-05,567,4,7,0,31.42,0,3.1669,1,Default
LN1001846,Rajesh Doshi,PUQGX4959Y,45,Male,Srinagar,Jammu & Kashmir,Professional Degree,Unemployed,2,2562162,2298012,Own,LN1001846,194059,Wedding Expenses,B,12.52,24,2024-06-02,,13,10,2,39.03,0,0.0757,0,No Default
LN1001847,Hitesh Reddy,OZVQW4104L,30,Male,Lucknow,Uttar Pradesh,12th Pass,Contract/Freelance,27,243625,261176,Rented,LN1001847,380329,Consumer Durables,F,15.01,36,2021-05-02,580,17,3,2,38.76,0,1.5611,1,Default
LN1001848,Mona Bajaj,GYLKC5591Y,33,Female,Varanasi,Uttar Pradesh,Post-Graduate,,72,254518,292401,Rented,LN1001848,229702,Vehicle Purchase,C,11.6,48,2023-04-20,,7,8,1,22.58,0,0.9025,1,Default
LN1001849,Vikas Deshpande,QTZHW3732W,21,Male,Guwahati,Assam,Post-Graduate,Government Employee,,315137,378476,Mortgaged,LN1001849,288181,Business Expansion,D,14.38,36,2021-10-25,684,17,13,1,45.28,0,0.9145,1,Default
LN1001850,Aakash Krishnan,EFBFR3404P,29,Male,Indore,Madhya Pradesh,Graduate,Salaried,50,511898,546244,Company Provided,LN1001850,1471362,Business Expansion,F,10.8,48,02-02-2020,598,4,2,2,25.41,0,2.8743,1,Default
LN1001851,Geeta Shinde,FEMZB4771B,39,Female,Srinagar,Jammu & Kashmir,12th Pass,Self-Employed,18,333660,384207,Mortgaged,LN1001851,292055,Consumer Durables,A,9.43,36,2020-12-22,792,11,11,1,32.66,0,0.8753,0,No Default
LN1001852,Roshni Shinde,DIQVP0142B,47,Female,Rajkot,Gujarat,12th Pass,Part-Time,8,638833,709768,Mortgaged,LN1001852,466101,,F,14.27,36,2021-06-27,554,3,11,2,45.3,0,0.7296,1,Default
LN1001853,Siddharth Kumar,ETVWI8267P,23,Male,Ghaziabad,Uttar Pradesh,10th Pass,Part-Time,0,245941,256821,Parental Home,LN1001853,529095,Debt Consolidation,C,12.05,24,2020-04-17,723,11,7,1,25.37,0,2.1513,1,Default
LN1001854,Sunita Tiwari,LLYKD2998W,31,Female,Mysuru,Karnataka,Diploma,Unemployed,82,193115,194835,Rented,LN1001854,179792,Debt Consolidation,C,11.7,12,2020-09-16,730,3,3,2,26.46,2,0.931,1,Default
LN1001855,Akash Dubey,VKBTB4095Y,33,Male,Ludhiana,Punjab,10th Pass,Self-Employed,48,150402,160036,Mortgaged,LN1001855,199074,Consumer Durables,F,16.76,60,2024-02-28,596,12,9,1,43.88,0,1.3236,1,Default
LN1001856,Aditi Chaudhary,ZCSYE5323I,21,Female,Bhopal,Madhya Pradesh,Diploma,Self-Employed,12,150000,156391,Parental Home,LN1001856,155715,Vehicle Purchase,B,11.64,36,2022-05-12,761,1,7,2,22.13,0,1.0381,1,Default
LN1001857,Varun Srinivasan,AVOJA3778K,40,Male,Surat,Gujarat,10th Pass,Retired,26,324213,343367,Mortgaged,LN1001857,194817,Business Expansion,E,12.06,48,2022-12-13,629,4,9,1,29.23,0,0.6009,1,Default
LN1001858,Bharat Sinha,XLHUK3613U,27,Male,Delhi,Delhi,12th Pass,Contract/Freelance,77,369317,416371,Mortgaged,LN1001858,49265,Wedding Expenses,D,12.23,36,2020-08-20,673,14,2,0,43.34,0,0.1334,0,No Default
LN1001859,Kritika Bhosale,MMBAG8038D,33,Female,Coimbatore,Tamil Nadu,10th Pass,Salaried,37,302893,394664,Mortgaged,LN1001859,530305,Medical Emergency,E,18.9,24,2024-03-07,670,1,6,5,65.81,0,1.7508,1,Default
LN1001860,Aarav Nanda,OZZGY7105V,30,Male,Chandigarh,Punjab,Post-Graduate,Unemployed,17,932890,848303,Company Provided,LN1001860,1525656,Credit Card Payoff,E,14.56,36,2020-05-10,639,14,5,1,44.08,0,1.6354,1,Default
LN1001861,Lalit Oberoi,FJTTT0595M,27,Male,Faridabad,Haryana,Graduate,Part-Time,14,924324,992932,Mortgaged,LN1001861,401705,Credit Card Payoff,C,14.53,24,2022-09-02,714,13,14,2,42.09,0,0.4346,0,No Default
LN1001862,Ankit Jain,RHZTR5031W,34,Male,Mysuru,Karnataka,Graduate,Retired,11,361898,402708,Own,LN1001862,134404,Travel,C,13.15,60,2022-07-07,713,13,2,2,42.96,0,0.3714,1,Default
LN1001863,Shubham Shukla,IZJRS2227E,32,Male,Chandigarh,Punjab,10th Pass,Self-Employed,83,150790,151438,Mortgaged,LN1001863,230973,Credit Card Payoff,G,14.05,84,2024-05-12,510,15,4,1,18.9,1,1.5318,1,Default
LN1001864,Anita Shukla,FYPMG0997N,31,Female,Mumbai,Maharashtra,Diploma,Government Employee,41,314889,384792,Parental Home,LN1001864,262704,Credit Card Payoff,B,11.61,72,2022-01-11,None,17,4,1,36.73,0,0.8343,1,Default
LN1001865,Vikas Desai,MNZOZ0197T,27,Male,Kochi,Kerala,,Self-Employed,59,308694,304709,Rented,LN1001865,177671,Vehicle Purchase,G,14.93,48,2022-11-17,,12,8,1,34.55,0,0.5756,1,Default
LN1001866,Abhishek Mittal,SCVVQ9801E,38,Male,Raipur,Chhattisgarh,Diploma,Self-Employed,94,298259,346333,Mortgaged,LN1001866,661409,,C,13.19,48,2023-04-30,732,14,13,2,,1,2.2176,1,Default
LN1001867,Shreya Banerjee,VJCNO5382V,51,Female,Vadodara,Gujarat,Graduate,Self-Employed,207,291084,363543,Company Provided,LN1001867,638694,Wedding Expenses,C,11.44,72,2020-08-11,740,12,7,1,36.75,0,2.1942,1,Default
LN1001868,Savita Jadhav,DPKHL6913T,36,Female,Bhopal,Madhya Pradesh,Illiterate,Self-Employed,13,298917,334682,Company Provided,LN1001868,161326,Travel,F,13.3,48,2022-07-14,562,18,13,3,40.7,0,0.5397,0,No Default
LN1001869,Ravi Malhotra,XRMYJ2467R,44,Male,Lucknow,Uttar Pradesh,12th Pass,Retired,9,350836,362614,Rented,LN1001869,601725,,F,10.98,48,2022-10-28,617,4,5,1,30.33,0,1.7151,0,No Default
LN1001870,Pallavi Shah,RRDQF4030T,21,Female,Varanasi,Uttar Pradesh,12th Pass,Contract/Freelance,29,,342065,Own,LN1001870,1054702,Wedding Expenses,F,14.05,48,2021-03-29,561,14,9,0,35.88,0,3.4907,1,Default
LN1001871,Shubham Bhat,OSOKU8914H,36,Male,Jodhpur,Rajasthan,Post-Graduate,Self-Employed,1,501316,501532,Mortgaged,LN1001871,1372014,Agriculture,E,11.7,60,2023-06-13,632,19,1,2,16.58,0,2.7368,1,Default
LN1001872,Madhuri Kapoor,ITJAG0705A,24,Female,Noida,Uttar Pradesh,Post-Graduate,Salaried,75,549201,523768,Own,LN1001872,2691605,Home Renovation,E,12.72,48,2020-03-29,625,13,4,1,30.2,0,4.9009,1,Default
LN1001873,Lata Mishra,DMOLF3438M,21,Female,Indore,Madhya Pradesh,Illiterate,Contract/Freelance,103,256174,285614,Own,LN1001873,192645,Home Renovation,C,15.42,60,29-01-2024,712,18,5,0,,0,0.752,0,No Default
LN1001874,Lata Shukla,GKGVJ1566N,27,Female,Visakhapatnam,Andhra Pradesh,10th Pass,Self-Employed,55,948502,1112100,Company Provided,LN1001874,2615469,Medical Emergency,B,11.05,60,2024-05-23,754,11,8,1,39.78,1,2.7575,1,Default
LN1001875,Komal Tiwari,GAODW5590X,46,Female,Ghaziabad,Uttar Pradesh,Diploma,Self-Employed,14,245723,264009,Rented,LN1001875,282675,Debt Consolidation,B,11.45,60,2024-11-10,761,6,3,2,34.69,2,1.1504,1,Default
LN1001876,Hemant Bansal,GAJAG1297S,44,Male,Bhopal,Madhya Pradesh,Graduate,Part-Time,6,167597,191700,Company Provided,LN1001876,239252,Credit Card Payoff,F,16.68,36,2023-09-11,605,9,14,2,63.44,0,1.4275,1,Default
LN1001877,Abhishek Narang,MPGCQ1307N,37,Male,Srinagar,Jammu & Kashmir,Professional Degree,,23,555968,781661,Mortgaged,LN1001877,455408,Credit Card Payoff,E,9.36,60,2022-12-03,633,12,12,2,14.59,0,0.8191,0,No Default
LN1001878,Dinesh Gupta,BWMXY9622U,21,Male,Raipur,Chhattisgarh,Professional Degree,Self-Employed,86,270913,336745,Parental Home,LN1001878,241001,Medical Emergency,G,10.95,24,2021-09-09,515,19,5,1,18.36,1,0.8896,1,Default
LN1001879,Deepa Srinivasan,PDITZ2235D,33,Female,Agra,Uttar Pradesh,Post-Graduate,Government Employee,20,536474,523217,Mortgaged,LN1001879,478940,Personal Use,F,14.66,60,2022-07-27,585,14,3,0,60.69,0,0.8928,0,No Default
LN1001880,Disha Desai,OQDOK6528J,38,Female,Bhubaneswar,Odisha,Diploma,Government Employee,,150000,163168,Mortgaged,LN1001880,143766,Travel,C,10.22,36,2023-08-10,727,15,13,1,35.69,0,0.9584,1,Default
LN1001881,Yash Narang,TKKWP6144K,36,Male,Bengaluru,Karnataka,,Unemployed,15,1020163,1127596,Mortgaged,LN1001881,306469,Education Fees,B,10.43,36,2020-03-04,779,11,7,2,31.36,0,0.3004,0,No Default
LN1001882,Jitendra Ghosh,SJGVC4150A,21,Male,Nashik,Maharashtra,Diploma,Salaried,220,662235,618483,Parental Home,LN1001882,890828,Business Expansion,F,12.35,60,2020-05-04,,6,10,3,17.01,1,1.3452,1,Default
LN1001883,Disha Gupta,HWEKX0170Q,26,Female,Delhi,Delhi,Graduate,Contract/Freelance,54,179820,207214,Parental Home,LN1001883,348034,Business Expansion,F,14.98,48,2022-09-07,602,14,3,0,,0,1.9355,1,Default
LN1001884,Kiran Pawar,JBYRB2794Z,34,Male,Ghaziabad,Uttar Pradesh,Diploma,Unemployed,110,182176,172452,Parental Home,LN1001884,399958,Travel,E,13.11,36,2024-10-01,647,3,7,2,43.17,0,2.1954,1,Default
LN1001885,Lata Yadav,CLJLB1202K,40,Female,Ludhiana,Punjab,Illiterate,Contract/Freelance,71,1206651,1400821,Company Provided,LN1001885,505185,Consumer Durables,D,11.28,24,2022-04-02,672,19,14,1,18.58,0,0.4187,0,No Default
LN1001886,Sangita Menon,HOBJG7263O,21,Female,Hyderabad,Telangana,Diploma,Retired,37,284239,383716,Parental Home,LN1001886,821973,Personal Use,F,13.68,84,2022-05-23,585,11,2,2,32.9,0,2.8918,1,Default
LN1001887,Anil Mukherjee,PILOT7965N,33,Male,Faridabad,Haryana,Illiterate,Salaried,7,268200,279217,Parental Home,LN1001887,113702,  Business Expansion  ,D,11.35,24,2023-11-06,683,17,7,0,29.97,0,0.4239,0,No Default
LN1001888,Dinesh Shinde,ZYWKF3851K,36,Male,Bengaluru,Karnataka,12th Pass,Contract/Freelance,,150000,168838,Parental Home,LN1001888,545341,Credit Card Payoff,F,12.88,12,2020-08-09,612,17,9,0,38.84,0,3.6356,1,Default
LN1001889,Kiran More,SMQOK9347H,43,Female,Raipur,Chhattisgarh,10th Pass,Contract/Freelance,42,358445,395646,Own,LN1001889,300229,Vehicle Purchase,E,8.54,60,2022-10-01,648,3,12,1,18.21,0,0.8376,0,No Default
LN1001890,Mukesh Verma,ZSWUC2881F,41,Male,Kanpur,Uttar Pradesh,12th Pass,Unemployed,98,385913,355013,Own,LN1001890,407031,Consumer Durables,D,13.94,48,2023-12-29,693,14,5,2,53.78,0,1.0547,1,Default
LN1001891,Naveen Kulkarni,EPLGE8664Z,40,Male,Bhubaneswar,Odisha,Diploma,Part-Time,15,679624,645329,Company Provided,LN1001891,760677,Wedding Expenses,E,15.37,60,2022-06-27,650,7,12,2,48.74,0,1.1193,1,Default
LN1001892,Shubham Hegde,RFZKG1512F,27,Male,Patna,Bihar,Post-Graduate,Government Employee,6,191100,212864,Company Provided,LN1001892,157010,Education Fees,F,11.59,60,2020-05-30,615,19,6,0,29.55,0,0.8216,1,Default
LN1001893,Sachin Srinivasan,VYXLQ5114H,21,Male,Rajkot,Gujarat,Diploma,Retired,39,177695,191856,Mortgaged,LN1001893,178286,Vehicle Purchase,E,,60,2020-06-14,641,3,13,0,31.75,2,1.0033,1,Default
LN1001894,Umesh Bansal,QSFNI1160D,31,Male,Coimbatore,Tamil Nadu,Diploma,Self-Employed,,579880,603072,Rented,LN1001894,93451,Personal Use,E,12.08,72,2021-10-21,642,2,10,1,32.95,0,0.1612,0,No Default
LN1001895,Mansi Ghosh,GZBQF7522J,45,Female,Lucknow,Uttar Pradesh,10th Pass,Retired,45,809391,971122,Company Provided,LN1001895,246616,Medical Emergency,F,13.11,60,2023-05-30,620,17,11,3,23.33,0,0.3047,0,No Default
LN1001896,Sapna Shah,MBPDP7488K,48,Female,Mumbai,Maharashtra,10th Pass,,14,,194744,Rented,LN1001896,919240,Debt Consolidation,E,10.6,36,2020-10-30,629,9,3,1,28.35,2,5.3334,1,Default
LN1001897,Vijay Iyer,VRDKX4466G,42,Male,Hyderabad,Telangana,Professional Degree,Unemployed,12,846536,1177170,Company Provided,LN1001897,332897,Credit Card Payoff,B,9.7,36,2020-05-14,,6,13,0,30.95,0,0.3932,0,No Default
LN1001898,Kavita Hegde,OFASK2261Y,39,Female,Coimbatore,Tamil Nadu,Illiterate,Part-Time,24,452491,416623,Parental Home,LN1001898,141763,Education Fees,D,16.58,48,2020-09-15,694,9,10,1,59.19,0,0.3133,0,No Default
LN1001899,Nitesh Dixit,LQUXM4294X,38,FEMALE,Nagpur,Maharashtra,Professional Degree,Government Employee,43,851779,851728,Parental Home,LN1001899,257822,Agriculture,E,15.08,48,2021-07-17,626,5,5,1,49.2,0,0.3027,1,Default
LN1001900,Pratik Kulkarni,NYYKH4942L,29,Male,Patna,Bihar,12th Pass,Retired,37,424160,542063,Rented,LN1001900,127835,Education Fees,D,15.86,24,2023-07-02,705,2,13,2,49.02,0,0.3014,1,Default
LN1001901,Nikhil Srinivasan,BJAPE5360B,33,Male,Kanpur,Uttar Pradesh,Professional Degree,,13,150000,196981,Parental Home,LN1001901,164780,Wedding Expenses,E,13.66,48,2023-07-20,623,15,5,2,40.55,0,1.0985,1,Default
LN1001902,Roshni Shukla,QUHBX2684Y,51,Female,Raipur,Chhattisgarh,12th Pass,Self-Employed,106,403858,376034,Company Provided,LN1001902,475524,Debt Consolidation,C,12.93,72,2023-04-13,743,9,3,5,18.24,0,1.1775,1,Default
LN1001903,Swati Bhatt,JELDO0980B,25,Female,Nagpur,Maharashtra,Illiterate,Government Employee,5,835751,837092,Parental Home,LN1001903,159259,Business Expansion,D,10.48,36,2023-01-28,679,19,8,0,34.38,0,0.1906,0,No Default
LN1001904,Rajesh Reddy,GKURJ8849I,51,Male,Gurgaon,Haryana,Post-Graduate,Unemployed,1,258784,267363,Mortgaged,LN1001904,789254,Credit Card Payoff,E,16.42,60,2023-12-29,641,10,6,3,49.56,0,3.0499,1,Default
LN1001905,Gaurav Rao,YSHLI4519S,31,Male,Bengaluru,Karnataka,Graduate,Part-Time,44,350536,445631,Own,LN1001905,344626,Agriculture,D,9.05,48,2021-10-27,685,4,13,,16.13,0,0.9831,1,Default
LN1001906,Kritika Kulkarni,SOMOO2972W,48,Female,Coimbatore,Tamil Nadu,Professional Degree,Unemployed,6,398044,413831,Company Provided,LN1001906,384583,Consumer Durables,G,16.59,36,2022-02-19,524,10,3,3,44.55,0,0.9662,1,Default
LN1001907,Kartik Mukherjee,NATXV0276E,21,Male,Aurangabad,Maharashtra,12th Pass,Government Employee,33,150000,155178,Own,LN1001907,298086,Travel,F,18.85,48,2023-05-08,559,8,1,2,69.84,0,1.9872,1,Default
LN1001908,Anjali Banerjee,VULFD2581D,40,Female,Thane,Maharashtra,Illiterate,Contract/Freelance,,1205986,1230522,Parental Home,LN1001908,622185,Credit Card Payoff,F,17.31,24,2022-12-22,554,13,10,3,50.93,0,0.5159,1,Default
LN1001909,Bharat Bhosale,EOSWU0816R,27,Male,Guwahati,Assam,Diploma,Self-Employed,57,257602,277263,Rented,LN1001909,626692,Medical Emergency,E,14.61,48,2021-08-26,661,7,1,2,56.21,0,2.4328,1,Default
LN1001910,Falak Kulkarni,YFASE4798E,21,Female,Surat,Gujarat,10th Pass,Part-Time,46,599254,666080,Parental Home,LN1001910,457960,Personal Use,B,12.42,60,2022-07-18,788,7,13,2,38.28,0,0.7642,0,No Default
LN1001911,Anil Goel,XVZSH4186K,37,Male,Amritsar,Punjab,Post-Graduate,Government Employee,41,,563527,Mortgaged,LN1001911,537859,Personal Use,A,,60,2022-11-01,828,4,11,1,49.52,2,1.2807,1,Default
LN1001912,Shubham Nair,KLNMW7591O,45,Male,Ludhiana,Punjab,Professional Degree,Salaried,,940880,1203968,Mortgaged,LN1001912,312243,Home Renovation,D,11.27,36,2023-05-24,701,15,10,0,24.23,0,0.3319,0,No Default
LN1001913,Rekha Hegde,NOMIO8053C,26,Female,Patna,Bihar,Professional Degree,Self-Employed,27,564465,506732,Rented,LN1001913,529422,Home Renovation,D,13.53,24,2022-05-31,690,12,12,2,46.94,2,0.9379,1,Default
LN1001914,Lokesh Goel,ZFSOJ3755I,21,Male,Nashik,Maharashtra,,Part-Time,20,384248,396495,Mortgaged,LN1001914,285925,Medical Emergency,G,13.85,60,2020-07-22,505,16,2,1,44.82,0,0.7441,0,No Default
LN1001915,Kiran Joshi,KTILL2738R,34,Male,Mumbai,Maharashtra,,Government Employee,146,,275141,Mortgaged,LN1001915,362783,Travel,F,11.81,36,2024-06-12,606,6,10,1,39.35,0,1.4017,1,Default
LN1001916,Pratik Jog,GAQXE3180E,34,Male,Bhopal,Madhya Pradesh,,,13,714051,709372,Parental Home,LN1001916,298865,Home Renovation,F,15.9,12,2023-12-08,586,9,5,2,54.74,0,0.4185,1,Default
LN1001917,Bharat Pawar,KJDCI9764I,40,Male,Noida,Uttar Pradesh,Graduate,Unemployed,30,150000,181558,Mortgaged,LN1001917,263009,Travel,F,12.14,36,2020-08-22,600,3,7,2,26.92,0,1.7534,1,Default
LN1001918,Abhishek Verma,IRNKI7839F,44,Male,Delhi,Delhi,Graduate,Retired,133,651826,822772,Own,LN1001918,223601,Agriculture,E,12.56,60,2024-10-12,636,8,1,2,32.19,0,0.343,1,Default
LN1001919,Pankaj Reddy,GLABN3745E,34,Male,Chennai,Tamil Nadu,Diploma,Contract/Freelance,74,228793,226055,Company Provided,LN1001919,502516,MEDICAL EMERGENCY,F,12.14,60,2023-09-02,--,7,1,,36.43,2,2.1964,1,Default
LN1001920,Yogesh Deshpande,HBBJG1123C,53,Male,Varanasi,Uttar Pradesh,Illiterate,Salaried,160,,995836,Mortgaged,LN1001920,906570,Wedding Expenses,G,12.93,84,2023-08-26,491,4,4,0,19.56,0,0.9666,0,No Default
LN1001921,Meera Deshpande,UPMHD8259N,37,Female,Jaipur,Rajasthan,Illiterate,Salaried,44,487370,582189,Mortgaged,LN1001921,822226,Personal Use,D,11.56,24,2024-12-02,,13,13,0,38.4,0,1.6871,1,Default
LN1001922,Anil Menon,AUVVW7494B,31,Male,Agra,Uttar Pradesh,Graduate,Contract/Freelance,,651136,794555,Company Provided,LN1001922,150302,Credit Card Payoff,F,10.64,36,2024-04-23,564,19,10,0,9.22,1,0.2308,0,No Default
LN1001923,Amit Sinha,WHYEF6006X,21,Male,Noida,Uttar Pradesh,Graduate,Unemployed,84,464721,457478,Parental Home,LN1001923,893089,Consumer Durables,E,14.63,48,2023-02-03,669,7,6,1,,0,1.9218,1,Default
LN1001924,Nisha Shinde,BPNAP8726A,32,Female,Nashik,Maharashtra,Diploma,Contract/Freelance,16,154596,174959,Mortgaged,LN1001924,289899,Business Expansion,A,12.4,60,2024-01-16,815,10,9,5,35.7,2,1.8752,1,Default
LN1001925,Falak Bose,PLBPP8988E,31,Female,Ahmedabad,Gujarat,10th Pass,Government Employee,8,263962,252360,Parental Home,LN1001925,551563,Personal Use,F,11.65,36,2024-11-07,576,12,1,0,27.19,0,2.0896,1,Default
LN1001926,Manish Srinivasan,VIDGF3203B,44,Male,Nashik,Maharashtra,12th Pass,Government Employee,58,662273,806975,Company Provided,LN1001926,192076,Personal Use,G,14.49,36,2021-03-16,447,3,11,1,22.48,0,0.29,1,Default
LN1001927,Mukesh Kulkarni,MJUTM9903U,39,Male,Bengaluru,Karnataka,10th Pass,Part-Time,48,488939,464915,Mortgaged,LN1001927,400066,Vehicle Purchase,E,13.88,36,2022-05-30,627,12,10,2,31.48,0,0.8182,0,No Default
LN1001928,Girish Goel,QFGAI8706N,23,Male,Jaipur,Rajasthan,12th Pass,Contract/Freelance,101,898600,967612,Rented,LN1001928,451173,Travel,C,14.09,60,2022-07-13,738,19,5,1,,0,0.5021,0,No Default
LN1001929,Kiran Bajaj,ASGDW8893Q,36,Male,Mumbai,Maharashtra,Diploma,Part-Time,156,563523,557183,Company Provided,LN1001929,128126,Debt Consolidation,A,12.45,36,2024-12-23,806,15,9,1,43.22,2,0.2274,0,No Default
LN1001930,Kalpana Mehta,PTIHV0130D,41,Female,Ghaziabad,Uttar Pradesh,10th Pass,Government Employee,93,247701,226046,Parental Home,LN1001930,554480,Medical Emergency,F,11.07,84,2021-04-12,551,8,8,0,24.42,0,2.2385,0,No Default
LN1001931,Sapna Verma,OLLHL3396C,50,Female,Agra,Uttar Pradesh,Post-Graduate,Government Employee,2,274405,267381,Company Provided,LN1001931,929269,  Credit Card Payoff  ,D,11.54,48,2022-04-27,689,12,7,0,22.31,0,3.3865,1,Default
LN1001932,Lalita Pandey,NLGXN1057T,43,Female,Delhi,Delhi,Professional Degree,Part-Time,52,,474418,Mortgaged,LN1001932,320534,Credit Card Payoff,F,15.25,36,2021-11-25,612,6,13,2,44.85,0,0.6811,1,Default
LN1001933,Devesh Narang,IQWSU2516H,42,Male,Kanpur,Uttar Pradesh,12th Pass,Unemployed,73,150000,187087,Own,LN1001933,938574,Education Fees,E,12.74,36,2024-08-21,641,10,10,2,24.16,0,6.2572,1,Default
LN1001934,Gaurav Pillai,EXAQS3624P,35,Male,Noida,Uttar Pradesh,10th Pass,Contract/Freelance,192,1207502,1194595,Company Provided,LN1001934,317176,Home Renovation,A,9.99,12,17-07-2022,861,2,2,0,35.9,2,0.2627,0,No Default
LN1001935,Vijay Agarwal,HNCZF0482U,38,Male,Pune,Maharashtra,12th Pass,,22,576683,617537,Company Provided,LN1001935,656520,Business Expansion,G,13.48,60,2022-03-27,529,13,9,2,36.86,0,1.1384,1,Default
LN1001936,Ankit Khanna,XCCVY7051Y,47,Male,Ghaziabad,Uttar Pradesh,Diploma,Self-Employed,,923772,885953,Mortgaged,LN1001936,76649,Consumer Durables,E,13.25,60,2022-05-01,670,7,12,1,39.68,0,0.083,0,No Default
LN1001937,Naresh Mishra,DJJII6504E,21,Male,Indore,Madhya Pradesh,Post-Graduate,Salaried,92,171379,205332,Parental Home,LN1001937,1969212,,D,15.41,12,2024-02-03,687,8,13,1,47.87,1,11.4904,1,Default
LN1001938,Divya Deshpande,GLDQD6901F,31,Female,Agra,Uttar Pradesh,Diploma,Salaried,,,1137435,Rented,LN1001938,1031805,Agriculture,C,11.86,48,2020-07-13,,16,8,4,16.06,0,1.1053,0,No Default
LN1001939,Kusum Krishnan,FROAV7488W,27,Female,Thane,Maharashtra,12th Pass,Part-Time,43,1687737,1987517,Parental Home,LN1001939,296784,Business Expansion,E,10.58,60,2021-10-02,657,11,13,3,,0,0.1758,1,Default
LN1001940,Nitesh Deshpande,OQBXH4432U,38,Male,Chennai,Tamil Nadu,Diploma,,23,200280,201652,Own,LN1001940,91084,Medical Emergency,D,9.71,36,2022-05-24,674,4,11,0,26.49,0,0.4548,0,No Default
LN1001941,Lalit Patel,UKIFN9856B,47,Male,Jaipur,Rajasthan,Graduate,Contract/Freelance,24,702809,674907,Company Provided,LN1001941,443130,Credit Card Payoff,F,20.1,36,2021-10-02,618,17,10,5,62.02,0,0.6305,1,Default
