loan_id,applicant_name,pan_number,age,gender,city,state,education,employment_status,months_employed,employment_years,annual_income_inr,annual_income_stated_inr,property_ownership,loan_amount_inr,loan_purpose,loan_grade,interest_rate,loan_term_months,estimated_emi,application_date,app_year,app_month,app_quarter,credit_score,credit_tier,num_credit_lines,num_open_accounts,num_late_payments,dti_ratio,bankruptcies,loan_to_income_ratio,emi_to_income_ratio,monthly_income,income_discrepancy_pct,income_mismatch_flag,stable_employment,risk_score_raw,risk_category,high_risk_flag,ml_default_probability,ml_risk_flag,default_status,default_label
LN1001750,Krishna Dixit,BIAAP2442I,29.0,Male,Thane,Maharashtra,Professional Degree,Government Employee,22.0,1.8,430562.0,416688,Own,367810,Personal Use,G,13.57,72,4158.0,2020-07-18,2020.0,7.0,3.0,433.0,Very Poor (<600),17,14,1.0,27.73,0,0.8543,0.1159,35880.0,-3.22,0,0,4.1,Medium Risk,1,0.8836,1,1,Default
LN1001751,Roshni Shukla,JFCVE2499A,38.0,Female,Delhi,Delhi,Illiterate,Government Employee,87.0,7.2,211110.0,187703,Mortgaged,452193,Vehicle Purchase,D,11.8,60,4446.0,2021-04-25,2021.0,4.0,2.0,704.0,Good (700-749),19,12,1.0,37.15,0,2.142,0.2527,17592.0,-11.09,0,1,3.19,Medium Risk,0,0.7881,1,1,Default
LN1001752,Pradeep Pawar,OYAKY2137R,47.0,Male,Surat,Gujarat,,Retired,161.0,13.4,1019255.0,969919,Company Provided,638590,Business Expansion,F,10.82,36,5757.0,2024-12-22,2024.0,12.0,4.0,597.0,Very Poor (<600),13,9,0.0,18.87,0,0.6265,0.0678,84938.0,-4.84,0,1,2.45,Low Risk,1,0.2144,0,0,No Default
LN1001753,Kartik Bansal,ISFPD7945C,30.0,Male,Amritsar,Punjab,Post-Graduate,Retired,27.0,2.2,196107.0,146497,Own,218075,Vehicle Purchase,G,11.4,12,2071.0,2023-01-05,2023.0,1.0,1.0,503.0,Very Poor (<600),10,13,0.0,40.05,0,1.112,0.1267,16342.0,-25.3,0,1,3.69,Medium Risk,1,0.8231,1,1,Default
LN1001754,Lata Tiwari,EOVFQ2780N,28.0,Female,Nagpur,Maharashtra,Post-Graduate,,39.0,3.2,393379.0,522645,Parental Home,376184,Consumer Durables,D,14.33,84,4491.0,2020-10-04,2020.0,10.0,4.0,690.0,Fair (650-699),11,11,5.0,28.13,0,0.9563,0.137,32782.0,32.86,1,1,4.25,Medium Risk,1,0.7996,1,1,Default
LN1001755,Naresh Kapoor,SLQVL1632P,21.0,Male,Delhi,Delhi,Post-Graduate,Unemployed,47.0,3.9,236720.0,221402,Rented,395491,Vehicle Purchase,B,13.09,60,4313.0,2022-03-06,2022.0,3.0,1.0,759.0,Excellent (750+),6,1,2.0,50.7,0,1.6707,0.2186,19727.0,-6.47,0,1,3.45,Medium Risk,1,0.722,1,0,No Default
LN1001756,Krishna Shah,GTPAS5530X,36.0,Male,Ahmedabad,Gujarat,Professional Degree,Government Employee,131.0,10.9,622969.0,778345,Rented,185490,Personal Use,E,16.91,72,2613.0,2022-07-18,2022.0,7.0,3.0,639.0,Poor (600-649),2,11,3.0,46.6,2,0.2978,0.0503,51914.0,24.94,1,1,5.49,High Risk,1,0.9587,1,1,Default
LN1001757,Umesh Agarwal,MJKWE5695F,55.0,Male,Pune,Maharashtra,Graduate,Unemployed,14.0,1.2,362631.0,316914,Mortgaged,1834615,Debt Consolidation,C,11.57,36,17688.0,2022-01-29,2022.0,1.0,1.0,726.0,Good (700-749),1,13,1.0,27.56,0,5.0592,0.5853,30219.0,-12.61,0,0,3.1,Medium Risk,0,0.9967,1,1,Default
LN1001758,Shubham Bhosale,PEUXU9820I,37.0,Male,Surat,Gujarat,Illiterate,Self-Employed,45.0,3.8,324097.0,313466,Rented,135251,Debt Consolidation,B,11.27,48,1269.0,2023-10-05,2023.0,10.0,4.0,778.0,Excellent (750+),11,1,0.0,33.1,0,0.4173,0.047,27008.0,-3.28,0,1,1.68,Low Risk,0,0.0751,0,0,No Default
LN1001759,Abhilasha Bhatt,OXPEE9219H,34.0,Female,Agra,Uttar Pradesh,Diploma,Part-Time,18.0,1.5,738163.0,789549,Parental Home,145994,Home Renovation,B,11.33,60,1377.0,2024-03-01,2024.0,3.0,1.0,755.0,Excellent (750+),16,1,1.0,35.03,0,0.1978,0.0224,61514.0,6.96,0,0,2.19,Low Risk,0,0.0759,0,0,No Default
LN1001760,Omkar Doshi,JBVXU3918H,38.0,Male,Mumbai,Maharashtra,10th Pass,Part-Time,11.0,0.9,450295.0,520808,Parental Home,908871,Home Renovation,B,8.64,60,6543.0,2023-11-27,2023.0,11.0,4.0,781.0,Excellent (750+),3,14,2.0,35.03,0,2.0184,0.1744,37525.0,15.66,0,0,3.04,Medium Risk,0,0.6056,1,0,No Default
LN1001761,Deepak Nair,ZHURA8588J,34.0,Male,Chennai,Tamil Nadu,10th Pass,Contract/Freelance,4.0,0.3,603189.0,633070,Parental Home,596769,Education Fees,D,10.02,84,4982.0,2023-01-11,2023.0,1.0,1.0,709.0,Good (700-749),5,5,1.0,22.14,1,0.9894,0.0991,50266.0,4.95,0,0,3.15,Medium Risk,1,0.5612,0,1,Default
LN1001762,Gaurav Kumar,SFFUF1831N,26.0,Male,Kochi,Kerala,Post-Graduate,Unemployed,46.0,3.8,245537.0,203567,Parental Home,176632,Home Renovation,E,11.09,24,1631.0,2022-05-08,2022.0,5.0,2.0,656.0,Fair (650-699),15,7,1.0,37.97,0,0.7194,0.0797,20461.0,-17.09,0,1,3.01,Medium Risk,0,0.4037,0,0,No Default
LN1001763,Namrata Jog,DVAOT9219I,43.0,Female,Rajkot,Gujarat,,Self-Employed,32.0,2.7,190443.0,200284,Mortgaged,554101,Medical Emergency,G,16.47,48,7604.0,2023-04-17,2023.0,4.0,2.0,653.0,Fair (650-699),15,7,2.0,39.88,0,2.9095,0.4791,15870.0,5.17,0,1,4.21,Medium Risk,0,0.9828,1,1,Default
LN1001764,Amit Bhat,TCWBU7396T,37.0,Male,Bengaluru,Karnataka,Professional Degree,Self-Employed,20.0,1.7,471806.0,589235,Rented,1012056,Medical Emergency,E,11.67,36,9841.0,2024-02-29,2024.0,2.0,1.0,630.0,Poor (600-649),4,10,1.0,37.23,0,2.1451,0.2503,39317.0,24.89,1,0,3.62,Medium Risk,0,0.9116,1,1,Default
LN1001765,Arjun Chaudhary,DBDZK0452C,35.0,Male,Guwahati,Assam,Diploma,Unemployed,38.0,3.2,365379.0,405154,Own,354624,Consumer Durables,F,13.77,60,4068.0,2024-01-28,2024.0,1.0,1.0,582.0,Very Poor (<600),4,1,3.0,30.47,0,0.9706,0.1336,30448.0,10.89,0,1,4.14,Medium Risk,1,0.8341,1,1,Default
LN1001766,Komal Shah,XJPWQ5939D,25.0,Female,Patna,Bihar,Post-Graduate,Retired,49.0,4.1,644262.0,897042,Parental Home,2233713,Debt Consolidation,A,14.92,60,27771.0,2020-11-12,2020.0,11.0,4.0,823.0,Excellent (750+),8,6,3.0,49.0,0,3.4671,0.5173,53688.0,39.24,1,1,3.87,Medium Risk,0,0.9836,1,1,Default
LN1001767,Ashok Yadav,PELSC3714I,48.0,Male,Lucknow,Uttar Pradesh,12th Pass,Part-Time,25.0,2.1,421702.0,457846,Parental Home,108353,Personal Use,E,12.64,72,1140.0,2024-12-18,2024.0,12.0,4.0,635.0,Poor (600-649),7,9,3.0,35.95,0,0.2569,0.0324,35142.0,8.57,0,1,3.73,Medium Risk,0,0.4825,0,1,Default
LN1001768,Divya Pawar,MDWQK3810T,41.0,Female,Gurgaon,Haryana,,Self-Employed,112.0,9.3,500341.0,606405,Mortgaged,588702,Wedding Expenses,E,12.85,36,6303.0,2022-04-29,2022.0,4.0,2.0,659.0,Fair (650-699),17,6,0.0,45.55,0,1.1766,0.1512,41695.0,21.2,1,1,2.94,Low Risk,0,0.577,0,0,No Default
LN1001769,Krishna Nair,LLTAO1752E,29.0,Male,Delhi,Delhi,Graduate,Government Employee,21.0,1.8,167036.0,190217,Company Provided,819598,Wedding Expenses,D,8.0,24,5463.0,2023-09-03,2023.0,9.0,3.0,694.0,Fair (650-699),15,4,1.0,8.39,0,4.9067,0.3925,13920.0,13.88,0,0,2.81,Low Risk,0,0.9915,1,1,Default
LN1001770,Mohan Kumar,HESBR8332X,45.0,Male,Rajkot,Gujarat,Illiterate,Part-Time,6.0,0.5,1373760.0,1325685,Company Provided,675994,Travel,E,8.3,12,4675.0,2020-07-21,2020.0,7.0,3.0,653.0,Fair (650-699),5,10,1.0,0.0,1,0.4921,0.0408,114480.0,-3.5,0,0,2.75,Low Risk,1,0.2569,0,0,No Default
LN1001771,Akash More,UCQHR0845U,30.0,Male,Raipur,Chhattisgarh,Diploma,Government Employee,7.0,0.6,400894.0,421239,Parental Home,313938,Wedding Expenses,B,11.39,36,2979.0,2024-09-03,2024.0,9.0,3.0,785.0,Excellent (750+),13,9,0.0,39.26,0,0.7831,0.0892,33408.0,5.07,0,0,1.91,Low Risk,0,0.1315,0,0,No Default
LN1001772,Rajesh Yadav,DMZJT8105W,27.0,Male,Nashik,Maharashtra,Graduate,Government Employee,106.0,8.8,433104.5,824926,Company Provided,295578,Education Fees,F,10.73,36,2642.0,2022-09-29,2022.0,9.0,3.0,600.0,Poor (600-649),4,13,1.0,13.63,0,0.4396,0.0732,36092.0,90.47,1,1,2.64,Low Risk,0,0.2819,0,0,No Default
LN1001773,Aakash Oberoi,VQRSO1190Y,27.0,Male,Surat,Gujarat,Graduate,,212.0,17.7,267893.0,270024,Company Provided,494301,Agriculture,E,12.82,72,5280.0,2023-06-14,2023.0,6.0,2.0,665.0,Fair (650-699),17,3,3.0,31.81,0,1.8451,0.2365,22324.0,0.8,0,1,3.98,Medium Risk,0,0.8292,1,1,Default
LN1001774,Kusum Agarwal,OMLQV1221S,21.0,Female,Kanpur,Uttar Pradesh,,Salaried,16.0,1.3,433104.5,596042,Mortgaged,641156,Debt Consolidation,F,12.37,36,6608.0,2022-04-15,2022.0,4.0,2.0,590.0,Very Poor (<600),17,13,1.0,30.47,0,1.2047,0.1831,36092.0,37.62,1,0,3.37,Medium Risk,1,0.7552,1,0,No Default
LN1001775,Lokesh Verma,ZLCWY1452N,39.0,Male,Lucknow,Uttar Pradesh,Diploma,Contract/Freelance,7.0,0.6,202459.0,195737,Mortgaged,552236,Consumer Durables,G,15.22,48,7003.0,2021-07-26,2021.0,7.0,3.0,653.0,Fair (650-699),14,10,0.0,58.81,0,2.7276,0.4151,16872.0,-3.32,0,0,3.82,Medium Risk,1,0.9649,1,1,Default
LN1001776,Bhavna Bhatt,HWINU7585Y,21.0,Female,Thane,Maharashtra,Professional Degree,Self-Employed,31.0,2.6,580265.0,695952,Own,750159,Travel,F,14.47,72,9045.0,2020-03-08,2020.0,3.0,1.0,601.0,Poor (600-649),14,4,2.0,41.0,0,1.2928,0.1871,48355.0,19.94,0,1,4.0,Medium Risk,0,0.874,1,1,Default
LN1001777,Pradeep Narang,ILUDU0531S,22.0,Male,Nagpur,Maharashtra,Diploma,Part-Time,59.0,4.9,357330.0,383202,Own,177511,Business Expansion,E,13.02,72,1925.0,2023-11-14,2023.0,11.0,4.0,647.0,Poor (600-649),17,4,0.0,37.49,0,0.4968,0.0646,29778.0,7.24,0,1,2.58,Low Risk,0,0.3093,0,1,Default
LN1001778,Lata Tripathi,UJYWQ3373R,21.0,Female,Varanasi,Uttar Pradesh,Graduate,Salaried,45.0,3.8,450230.0,535639,Rented,308834,Personal Use,F,15.26,48,3926.0,2022-01-28,2022.0,1.0,1.0,615.0,Poor (600-649),8,4,2.0,47.55,0,0.6859,0.1046,37519.0,18.97,0,1,3.88,Medium Risk,0,0.7379,1,1,Default
LN1001779,Divya Singh,EEJTN3794Y,34.0,Female,Raipur,Chhattisgarh,Graduate,Part-Time,144.0,12.0,672518.0,838495,Company Provided,187585,Wedding Expenses,F,14.28,24,2231.0,2021-03-20,2021.0,3.0,1.0,594.0,Very Poor (<600),2,6,2.0,40.53,0,0.2789,0.0398,56043.0,24.68,1,1,3.69,Medium Risk,1,0.5188,0,1,Default
LN1001780,Ravi Yadav,WHEKP2108F,33.0,Male,Indore,Madhya Pradesh,Graduate,Part-Time,81.0,6.8,211182.0,245126,Mortgaged,276432,Credit Card Payoff,G,13.27,36,3056.0,2022-06-27,2022.0,6.0,2.0,537.0,Very Poor (<600),13,13,0.0,28.13,0,1.309,0.1737,17598.0,16.07,0,1,3.26,Medium Risk,1,0.7923,1,1,Default
LN1001781,Mahesh Reddy,UGHHO5766M,31.0,Male,Ahmedabad,Gujarat,10th Pass,Government Employee,97.0,8.1,433104.5,303056,Mortgaged,737229,Medical Emergency,E,14.21,36,8729.0,2022-06-29,2022.0,6.0,2.0,643.0,Poor (600-649),16,11,0.0,51.07,1,2.5127,0.2419,36092.0,-30.03,0,1,4.36,Medium Risk,1,0.9838,1,1,Default
LN1001782,Chitra Ghosh,ESBKA9880S,24.0,Female,Noida,Uttar Pradesh,Post-Graduate,Retired,37.0,3.1,433104.5,602849,Rented,390658,Personal Use,G,12.83,60,4176.0,2021-04-28,2021.0,4.0,2.0,529.0,Very Poor (<600),16,11,3.0,18.35,0,0.6711,0.1157,36092.0,39.19,1,1,4.05,Medium Risk,1,0.8036,1,1,Default
LN1001783,Akash Chatterjee,JFBVQ0207C,23.0,Male,Delhi,Delhi,Professional Degree,Unemployed,19.0,1.6,1558030.0,1159413,Own,2246314,Credit Card Payoff,D,12.56,60,23510.0,2024-10-17,2024.0,10.0,4.0,710.0,Good (700-749),6,7,1.0,39.85,1,1.4418,0.1811,129836.0,-25.58,0,0,3.74,Medium Risk,1,0.8502,1,1,Default
LN1001784,Kalpana Chatterjee,OGTOE1809H,39.0,Female,Meerut,Uttar Pradesh,Illiterate,Part-Time,58.0,4.8,407236.0,457835,Parental Home,414730,Travel,E,8.3,48,2868.0,2022-01-12,2022.0,1.0,1.0,656.0,Fair (650-699),4,14,1.0,11.79,0,1.0184,0.0845,33936.0,12.42,0,1,2.46,Low Risk,0,0.2857,0,0,No Default
LN1001785,Aishwarya Krishnan,JABZY1403M,29.0,Female,Lucknow,Uttar Pradesh,Professional Degree,Contract/Freelance,27.0,2.2,630760.0,767897,Parental Home,377673,Credit Card Payoff,G,13.54,72,4260.0,2020-07-22,2020.0,7.0,3.0,533.0,Very Poor (<600),3,9,2.0,38.06,0,0.5988,0.081,52563.0,21.74,1,1,4.09,Medium Risk,1,0.8037,1,1,Default
LN1001786,Jagdish Bhat,CRKVM4127W,38.0,Male,Bengaluru,Karnataka,Graduate,Government Employee,16.0,1.3,414910.0,362748,Company Provided,390166,,E,12.96,60,4213.0,2023-11-05,2023.0,11.0,4.0,625.0,Poor (600-649),6,14,1.0,35.03,0,0.9404,0.1218,34576.0,-12.57,0,0,3.19,Medium Risk,0,0.5925,0,0,No Default
LN1001787,Isha Menon,YAOFE2086H,26.0,Female,Mumbai,Maharashtra,Post-Graduate,Retired,7.0,0.6,1418835.0,1470634,Company Provided,231777,,F,15.49,84,2991.0,2022-01-22,2022.0,1.0,1.0,589.0,Very Poor (<600),4,11,1.0,60.15,1,0.1634,0.0253,118236.0,3.65,0,0,4.52,Medium Risk,1,0.7711,1,0,No Default
LN1001788,Ravi Singh,RFWFK0962C,36.0,Male,Guwahati,Assam,Graduate,Unemployed,36.0,3.0,155075.0,160264,Rented,347845,Agriculture,D,9.85,72,2854.0,2023-01-20,2023.0,1.0,1.0,675.0,Fair (650-699),18,3,2.0,11.53,0,2.2431,0.2208,12923.0,3.35,0,1,3.15,Medium Risk,0,0.8078,1,1,Default
LN1001789,Kiran Malhotra,ZHYSK2817O,48.0,Male,Nagpur,Maharashtra,Professional Degree,Salaried,43.0,3.6,468257.0,528931,Company Provided,797671,Education Fees,B,11.14,24,7404.0,2023-08-13,2023.0,8.0,3.0,757.0,Excellent (750+),6,8,1.0,25.99,0,1.7035,0.1897,39021.0,12.96,0,1,2.45,Low Risk,0,0.4889,0,1,Default
LN1001790,Akash Deshpande,EMXNM4908G,40.0,Male,Delhi,Delhi,10th Pass,Contract/Freelance,40.0,3.3,166820.0,180499,Parental Home,392298,Agriculture,G,16.23,12,5305.0,2022-01-04,2022.0,1.0,1.0,653.0,Fair (650-699),5,8,1.0,47.34,0,2.3516,0.3816,13902.0,8.2,0,1,3.81,Medium Risk,0,0.9519,1,1,Default
LN1001791,Devesh Desai,UPEZV8848D,30.0,Male,Jaipur,Rajasthan,Diploma,Unemployed,5.0,0.4,150000.0,138481,Parental Home,207851,Vehicle Purchase,E,14.01,36,2426.0,2020-05-04,2020.0,5.0,2.0,653.0,Fair (650-699),9,1,2.0,40.03,1,1.3857,0.1941,12500.0,-7.68,0,0,4.45,Medium Risk,1,0.9377,1,1,Default
LN1001792,Anil Pandey,NLZVM6121F,37.0,Male,Visakhapatnam,Andhra Pradesh,Professional Degree,Unemployed,40.0,3.3,528859.0,688406,Own,189556,Personal Use,E,14.39,48,2272.0,2022-03-26,2022.0,3.0,1.0,637.0,Poor (600-649),11,5,2.0,37.7,0,0.3584,0.0516,44072.0,30.17,1,1,3.4,Medium Risk,0,0.5242,0,0,No Default
LN1001793,Aarav Tripathi,HFHUC4237Z,32.0,Male,Kanpur,Uttar Pradesh,Graduate,Retired,8.0,0.7,481036.0,389518,Own,264304,Home Renovation,D,11.18,48,2461.0,2021-07-19,2021.0,7.0,3.0,703.0,Good (700-749),6,13,1.0,20.66,0,0.5494,0.0614,40086.0,-19.03,0,0,2.25,Low Risk,0,0.17,0,1,Default
LN1001794,Sunita Bhat,FVOLT0325X,35.0,Female,Meerut,Uttar Pradesh,Professional Degree,Part-Time,32.0,2.7,372912.0,361384,Company Provided,381438,Consumer Durables,E,12.19,36,3874.0,2021-01-23,2021.0,1.0,1.0,667.0,Fair (650-699),16,10,1.0,26.14,2,1.0229,0.1247,31076.0,-3.09,0,1,4.25,Medium Risk,1,0.9217,1,1,Default
LN1001795,Tarun Chopra,FVDOB6157I,31.0,Male,Srinagar,Jammu & Kashmir,Post-Graduate,Retired,26.0,2.2,415103.0,357086,Own,835270,Vehicle Purchase,F,16.99,60,11825.0,2020-09-07,2020.0,9.0,3.0,589.0,Very Poor (<600),19,5,2.0,53.68,0,2.0122,0.3418,34592.0,-13.98,0,1,4.63,Medium Risk,1,0.978,1,1,Default
LN1001796,Harsh Narang,BAYPF8637I,33.0,Male,Jaipur,Rajasthan,Graduate,Part-Time,90.0,7.5,2839048.0,3160884,Mortgaged,141727,Personal Use,E,11.44,36,1350.0,2024-10-02,2024.0,10.0,4.0,624.0,Poor (600-649),11,12,1.0,35.03,0,0.0499,0.0057,236587.0,11.34,0,1,2.9,Low Risk,0,0.0669,0,0,No Default
LN1001797,Dinesh Reddy,EKHIP0752R,37.0,Male,Visakhapatnam,Andhra Pradesh,Graduate,Self-Employed,72.0,6.0,378925.0,428056,Mortgaged,289561,Personal Use,F,13.13,72,3167.0,2024-08-14,2024.0,8.0,3.0,586.0,Very Poor (<600),15,8,3.0,40.63,2,0.7642,0.1003,31577.0,12.97,0,1,5.8,High Risk,1,0.9792,1,1,Default
LN1001798,Ravi Verma,CRBMQ4025Q,25.0,Male,Gurgaon,Haryana,Professional Degree,Contract/Freelance,61.0,5.1,600834.0,626361,Parental Home,400719,Travel,C,10.62,36,3545.0,2022-07-20,2022.0,7.0,3.0,736.0,Good (700-749),9,8,1.0,33.27,0,0.6669,0.0708,50070.0,4.25,0,1,2.41,Low Risk,0,0.1728,0,0,No Default
LN1001799,Meenakshi Nair,GFBSC7893N,24.0,Female,Aurangabad,Maharashtra,Professional Degree,Retired,57.0,4.8,433104.5,263130,Mortgaged,100348,Home Renovation,E,9.79,12,818.0,2020-07-06,2020.0,7.0,3.0,651.0,Fair (650-699),19,12,1.0,17.25,0,0.3349,0.0227,36092.0,-39.25,0,1,2.4,Low Risk,0,0.1552,0,0,No Default
LN1001800,Harsh Bhat,GKMRK2589C,21.0,Male,Faridabad,Haryana,Illiterate,Retired,39.0,3.2,528152.0,485954,Mortgaged,202092,Consumer Durables,A,14.83,24,2497.0,2023-09-19,2023.0,9.0,3.0,802.0,Excellent (750+),19,2,3.0,35.03,0,0.3826,0.0567,44013.0,-7.99,0,1,2.77,Low Risk,0,0.215,0,0,No Default
LN1001801,Sunita Agarwal,JHSNV7591P,21.0,Female,Bhopal,Madhya Pradesh,Illiterate,Contract/Freelance,3.0,0.2,383486.0,457817,Company Provided,225050,Education Fees,E,12.77,24,2394.0,2021-03-10,2021.0,3.0,1.0,645.0,Poor (600-649),9,3,1.0,42.55,0,0.5869,0.0749,31957.0,19.38,0,0,3.15,Medium Risk,0,0.4475,0,0,No Default
LN1001802,Varun Mehta,YEVAN3668M,22.0,Male,Chandigarh,Punjab,Illiterate,Unemployed,51.0,4.2,345825.0,362436,Own,207486,,F,16.89,12,2919.0,2023-08-07,2023.0,8.0,3.0,593.0,Very Poor (<600),4,2,1.0,69.58,0,0.6,0.1013,28819.0,4.8,0,1,4.13,Medium Risk,1,0.8168,1,1,Default
LN1001803,Isha Nanda,AZJTL3074N,36.0,Female,Vadodara,Gujarat,Graduate,Salaried,30.0,2.5,1317621.0,1306803,Own,414290,Home Renovation,G,11.35,60,3917.0,2023-08-02,2023.0,8.0,3.0,528.0,Very Poor (<600),10,1,0.0,19.77,0,0.3144,0.0357,109802.0,-0.82,0,1,2.77,Low Risk,1,0.2957,0,1,Default
LN1001804,Kiran Agarwal,PGAML2847D,26.0,Male,Delhi,Delhi,Post-Graduate,Self-Employed,30.0,2.5,896551.0,856668,Parental Home,323711,Credit Card Payoff,G,17.2,24,4639.0,2023-05-07,2023.0,5.0,2.0,505.0,Very Poor (<600),9,2,3.0,47.34,0,0.3611,0.0621,74713.0,-4.45,0,1,4.81,Medium Risk,1,0.8885,1,1,Default
LN1001805,Anjali More,ODTKX4520A,40.0,Female,Ludhiana,Punjab,12th Pass,Part-Time,22.0,1.8,480243.0,500420,Rented,245560,Consumer Durables,G,12.66,60,2590.0,2020-02-13,2020.0,2.0,1.0,523.0,Very Poor (<600),19,10,2.0,15.33,0,0.5113,0.0647,40020.0,4.2,0,0,3.55,Medium Risk,1,0.6257,1,0,No Default
LN1001806,Jagdish Krishnan,ULQLF7680P,35.0,Male,Guwahati,Assam,Professional Degree,Self-Employed,127.0,10.6,150000.0,171810,Rented,488734,Consumer Durables,D,12.15,36,4947.0,2020-04-13,2020.0,4.0,2.0,671.0,Fair (650-699),15,6,1.0,37.36,0,3.2582,0.3958,12500.0,14.54,0,1,3.67,Medium Risk,0,0.9624,1,1,Default
LN1001807,Rajesh Bhatt,TOFRE5687M,21.0,Male,Kolkata,West Bengal,Post-Graduate,Unemployed,13.0,1.1,356252.0,364548,Own,1210025,Medical Emergency,D,13.55,12,13662.0,2024-05-30,2024.0,5.0,2.0,690.0,Fair (650-699),19,12,2.0,49.65,0,3.3965,0.4602,29688.0,2.33,0,0,4.27,Medium Risk,0,0.9876,1,1,Default
LN1001808,Aishwarya Tiwari,AVUQW8651D,41.0,Female,Patna,Bihar,10th Pass,Contract/Freelance,18.0,1.5,2239619.0,2519402,Rented,1141072,Debt Consolidation,G,9.08,60,8633.0,2021-11-14,2021.0,11.0,4.0,523.0,Very Poor (<600),2,1,1.0,3.92,2,0.5095,0.0463,186635.0,12.49,0,0,4.37,Medium Risk,1,0.8032,1,1,Default
LN1001809,Deepa Pandey,SBQOT7547A,43.0,Female,Ghaziabad,Uttar Pradesh,Professional Degree,Part-Time,158.0,13.2,385232.0,318042,Rented,94283,Personal Use,C,12.1,36,950.0,2021-05-13,2021.0,5.0,2.0,721.0,Good (700-749),10,6,2.0,31.93,0,0.2447,0.0296,32103.0,-17.44,0,1,2.72,Low Risk,0,0.1415,0,0,No Default
LN1001810,Yogesh Tiwari,KFVTK1968P,25.0,Male,Rajkot,Gujarat,Diploma,Unemployed,79.0,6.6,857632.0,1055020,Company Provided,542503,Vehicle Purchase,F,11.36,48,5135.0,2020-09-14,2020.0,9.0,3.0,611.0,Poor (600-649),19,1,2.0,26.55,2,0.6326,0.0718,71469.0,23.02,1,1,4.86,Medium Risk,1,0.9244,1,1,Default
LN1001811,Falak Pillai,EVPTN6655F,39.0,Female,Raipur,Chhattisgarh,Professional Degree,Salaried,0.0,0.0,1050908.0,1107978,Mortgaged,319778,Home Renovation,E,12.0,36,3197.0,2024-05-30,2024.0,5.0,2.0,661.0,Fair (650-699),17,2,1.0,24.47,0,0.3043,0.0365,87576.0,5.43,0,0,2.51,Low Risk,0,0.1682,0,0,No Default
LN1001812,Bhavya Gupta,MOKIW2844A,26.0,Female,Faridabad,Haryana,12th Pass,Part-Time,113.0,9.4,504527.0,460581,Mortgaged,403773,Agriculture,B,10.87,12,3657.0,2023-03-02,2023.0,3.0,1.0,778.0,Excellent (750+),2,8,1.0,40.78,0,0.8003,0.087,42044.0,-8.71,0,1,2.4,Low Risk,0,0.1572,0,0,No Default
LN1001813,Rohan Dixit,NVIGK2075V,35.0,Male,Varanasi,Uttar Pradesh,Diploma,Contract/Freelance,12.0,1.0,433104.5,300647,Company Provided,274087,Medical Emergency,C,12.31,36,2811.0,2021-02-24,2021.0,2.0,1.0,721.0,Good (700-749),19,14,1.0,51.81,1,1.0266,0.0779,36092.0,-30.58,0,0,3.83,Medium Risk,1,0.7575,1,1,Default
LN1001814,Girish Krishnan,YGWRG3666D,22.0,Male,Guwahati,Assam,Graduate,Contract/Freelance,58.0,4.8,150000.0,163068,Own,393293,Medical Emergency,E,12.6,48,4129.0,2020-05-20,2020.0,5.0,2.0,628.0,Poor (600-649),17,6,1.0,33.0,0,2.622,0.3303,12500.0,8.71,0,1,3.69,Medium Risk,0,0.9455,1,1,Default
LN1001815,Deepak Deshpande,HUPKA3168O,21.0,Male,Visakhapatnam,Andhra Pradesh,Diploma,Unemployed,32.0,2.7,666968.0,594589,Own,402715,Education Fees,F,14.5,12,4865.0,2024-08-26,2024.0,8.0,3.0,578.0,Very Poor (<600),18,9,3.0,38.08,2,0.6038,0.0875,55581.0,-10.85,0,1,5.73,High Risk,1,0.9789,1,1,Default
LN1001816,Sanjay Malhotra,EJZNY2557V,31.0,Male,Hyderabad,Telangana,Post-Graduate,Unemployed,36.0,3.0,271345.0,282678,Mortgaged,241526,Debt Consolidation,G,14.89,48,2996.0,,,,,477.0,Very Poor (<600),17,1,1.0,36.71,0,0.8901,0.1325,22612.0,4.18,0,1,4.08,Medium Risk,1,0.8958,1,1,Default
LN1001817,Anil Desai,UVSUS8071P,33.0,Male,Meerut,Uttar Pradesh,Post-Graduate,Unemployed,60.0,5.0,491732.0,483044,Rented,193405,Credit Card Payoff,F,13.16,72,2120.0,2023-02-09,2023.0,2.0,1.0,592.0,Very Poor (<600),2,5,2.0,35.03,0,0.3933,0.0517,40978.0,-1.77,0,1,3.6,Medium Risk,1,0.5406,0,1,Default
LN1001818,Omkar Ghosh,NYKJQ6636S,31.0,Male,Bhubaneswar,Odisha,Diploma,Unemployed,11.0,0.9,209003.0,181799,Parental Home,264583,Business Expansion,E,12.64,24,2786.0,2021-02-28,2021.0,2.0,1.0,633.0,Poor (600-649),19,7,0.0,18.66,0,1.2659,0.16,17417.0,-13.02,0,0,2.45,Low Risk,0,0.5263,0,1,Default
LN1001819,Jagdish Shah,WTXCQ2796U,23.0,Male,Guwahati,Assam,10th Pass,Part-Time,8.0,0.7,377323.0,376100,Company Provided,426761,Home Renovation,F,16.35,72,5814.0,2023-04-15,2023.0,4.0,2.0,571.0,Very Poor (<600),1,9,1.0,51.63,0,1.131,0.1849,31444.0,-0.32,0,0,3.99,Medium Risk,1,0.8858,1,1,Default
